product_id,product_name,total_value,sale_lines,value_share,cumulative_share,abc_class
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA con tapa spray,18.5,2,8.7e-05,0.992855,C
5038,FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28 tapra trigger negro,18.0,1,8.5e-05,0.99294,C
6,MATERIAL MEDICO estuche de diseccion,18.0,1,8.5e-05,0.993025,C
5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,18.0,1,8.5e-05,0.99311,C
5266,ABRAZADERA CRUZADA DE LABORATORIO (DOBLE NUEZ),18.0,1,8.5e-05,0.993195,C
5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR sin tapa,18.0,1,8.5e-05,0.99328,C
5517,REJILLA CON CENTRO CERAMICO 125MM,18.0,2,8.5e-05,0.993365,C
5016,FRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLA TRIGGER NEGRO,18.0,1,8.5e-05,0.99345,C
5609,FRASCO VIDRIO TRANSPARENTE 100ML TAPA SPRAY METALIZADA,18.0,1,8.5e-05,0.993535,C
5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON tapa azul o negra,18.0,1,8.5e-05,0.99362,C
5453,FRASCO BULLET 120ML C/TAPA ATOMIZADOR TAPA GEL,18.0,1,8.5e-05,0.993705,C
6,MATERIAL MEDICO jeringas de vidrio y de plastico,17.0,1,8e-05,0.993785,C
5555,FRASCO GOTERO INTERNO VIDRIO AMBAR  50ML B18 C/TAPA,16.5,2,7.8e-05,0.993863,C
5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,16.0,2,7.6e-05,0.993939,C
6,MATERIAL MEDICO jeringa 20ml,16.0,1,7.6e-05,0.994015,C
5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR spray,16.0,1,7.6e-05,0.994091,C
5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA 2 doble fondo  5.00 c/u y 4 simples 60ml 1.5c/u,16.0,1,7.6e-05,0.994167,C
5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,16.0,3,7.6e-05,0.994243,C
5479,PROBADOR PLASTICO NATURAL CON ATOMIZDOR 10ML,15.6,1,7.4e-05,0.994317,C
5480,PROBADOR PLASTICO NATURAL C/GANCHO CON ATOMIZDOR 10ML,15.5,4,7.3e-05,0.99439,C
5364,FRASCO BARRIL 720ML C/TAPA 82,15.3,2,7.2e-05,0.994462,C
5440,GRADILLA DE PLASTICA PARA 90 TUBOS DE ENSAYO 13*100,15.0,1,7.1e-05,0.994533,C
5331,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA con tapa spray,15.0,1,7.1e-05,0.994604,C
5303,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u) REGATONES DE TAPA,15.0,1,7.1e-05,0.994675,C
5134,POTE CREMERO VIDRIO TRANSPARENTE 50GR C/TAPA METALIZADA Y LAINA 5 rojo 1 verde,15.0,1,7.1e-05,0.994746,C
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA CON TAPA Y TAPON,15.0,1,7.1e-05,0.994817,C
5575,TUBO DE ENSAYO T/ROSCA 20*150MM - PYREX,15.0,1,7.1e-05,0.994888,C
5222,FRASCO PET AMBAR 120ML B28 C/TAPA GATILLO con tapa espray baja,15.0,1,7.1e-05,0.994959,C
5490,VASO GRADUADO DE PLASTICO 500ML,15.0,2,7.1e-05,0.99503,C
5263,GOTERO PLASTICO BLANCO 7ML C/TAPA Y TAPON N15,14.85,2,7e-05,0.9951,C
5275,SOLO TAPA PRESS N28.,14.2,3,6.7e-05,0.995167,C
5142,FRASCO VIDRIO VERDE 5ML C/TAPA Y TAPON N18,14.1,2,6.7e-05,0.995234,C
5032,PASTILLERO PLASTICO NEGRO 120GR CON TAPA,13.5,4,6.4e-05,0.995298,C
5201,VIAL VIDRIO TRANSPARENTE 20ML B20 C/TAPON BUTILO GRIS N20,13.0,3,6.1e-05,0.995359,C
5541,CUCHARA CON ESPATULA DE ACERO INOXIDABLE 30CM,13.0,1,6.1e-05,0.99542,C
5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,13.0,3,6.1e-05,0.995481,C
5274,GOTERO VIDRIO PAVONADO 30ML B18 TAPA Y CHUPON tapa spray,12.6,1,6e-05,0.995541,C
5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20 blanco,12.5,1,5.9e-05,0.9956,C
5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR dispensador,12.5,1,5.9e-05,0.995659,C
5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA blanco,12.5,1,5.9e-05,0.995718,C
5280,POTE PASTILLERO PLASTICO BLANCO 10GR C/TAPA B/20,12.06,2,5.7e-05,0.995775,C
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA con tapa y tapon,12.0,1,5.7e-05,0.995832,C
5165,FRASCO VIDRIO AMBAR IMPORTADO 500ML TAPA Y TAPON N28 TAPA DISPENSADOR,12.0,1,5.7e-05,0.995889,C
5331,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA con tapa minigatillo,12.0,1,5.7e-05,0.995946,C
5584,SOLO TAPA ESPUMERO B28,12.0,3,5.7e-05,0.996003,C
5552,CREMERO SIMPLE 30GR C/ TAPA Y LAINA NEGRO 20gr,12.0,1,5.7e-05,0.99606,C
5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,12.0,2,5.7e-05,0.996117,C
5457,POTE PLASTICO TIPO PROTEINA NEGRO 1KG C/TAPA,12.0,2,5.7e-05,0.996174,C
5284,TAPON IMPORTADO B28,12.0,1,5.7e-05,0.996231,C
5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR con tapa mini gatillo negro,12.0,1,5.7e-05,0.996288,C
5203,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C/TAPA CON LAINA,12.0,1,5.7e-05,0.996345,C
5586,ENVASE PEAD BLANCO CILINDRO 350ML,11.8,4,5.6e-05,0.996401,C
5537,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO. TAPA PULVERIZADOR,11.6,2,5.5e-05,0.996456,C
5279,POTE PASTILLERO PLASTICO BLANCO 12GR C/TAPA B/20,11.4,2,5.4e-05,0.99651,C
5463,FRASCO VIDRIO AZUL 20ML B/18 TAPA ESPRAY,11.0,2,5.2e-05,0.996562,C
5330,BOMBA PARA PIPETA una sola entrada,11.0,1,5.2e-05,0.996614,C
5,"ARTICULOS DE FERRETERIA film 9""",11.0,1,5.2e-05,0.996666,C
5040,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28 CON TAPA GEL,10.5,1,5e-05,0.996716,C
5335,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA tapa dispensador egro,10.5,1,5e-05,0.996766,C
5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18 botella gotero 100 con tapa metalizada,10.5,1,5e-05,0.996816,C
5172,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C/TAPA Y TAPON N28 con tapa dispensador,10.5,1,5e-05,0.996866,C
6,MATERIAL MEDICO Litro 70  con tapa gatillo blanco,10.0,1,4.7e-05,0.996913,C
5219,LATA DE ALUMINIO NEGRO 30GR C/TAPA,10.0,2,4.7e-05,0.99696,C
5500,"GRADILLA PARA CRIOVIALES TAPA PRESION (EPPENDORF) 0.5ML, 1.5ML Y 2ML",10.0,1,4.7e-05,0.997007,C
3,BOLSA 16*19 C/ASA *100UND,10.0,1,4.7e-05,0.997054,C
5128,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX sin rosca,10.0,1,4.7e-05,0.997101,C
5619,TAPA DISPENSADORA PLASTICO B24,10.0,1,4.7e-05,0.997148,C
5536,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO. CON TAPA DISPENSADOR,10.0,1,4.7e-05,0.997195,C
5443,ASA SIEMBRA 10UL/INOCULADOR CELESTE (BLS*10UND),10.0,1,4.7e-05,0.997242,C
5535,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO. tapa dispensador gel,10.0,1,4.7e-05,0.997289,C
5242,VIAL VIDRIO TRANSPARENTE 50ML N20,10.0,2,4.7e-05,0.997336,C
5227,TAPON BUTILO COLOR GRIS N20,10.0,1,4.7e-05,0.997383,C
5273,GOTERO VIDRIO PAVONADO 10ML B18 TAPA Y CHUPON,9.8,4,4.6e-05,0.997429,C
5339,FRASCO DE VIDRIO AMBAR 200ML BOCA 28 TAPA DISPENSADOR,9.0,1,4.3e-05,0.997472,C
5172,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C/TAPA Y TAPON N28 tapa dispensador y spray,9.0,1,4.3e-05,0.997515,C
5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20 con tapa dispensador,9.0,1,4.3e-05,0.997558,C
5433,PRECINTO TERMOENCOGIBLE 116MM*500 UND,9.0,2,4.3e-05,0.997601,C
5064,GATILLO PULVERIZADOR 28/410 3 negras y 3 blancas,9.0,1,4.3e-05,0.997644,C
6,MATERIAL MEDICO alcohol 96 litro,9.0,1,4.3e-05,0.997687,C
5431,PRECINTO TERMOENCOGIBLE 138MM * 1000UND,9.0,1,4.3e-05,0.99773,C
5462,BARRA AGITADORA MAGNETICA C200 20*7MM (AGITADOR MAGNETICO),8.5,1,4e-05,0.99777,C
5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,8.0,1,3.8e-05,0.997808,C
5140,ASA DE SIEMBRA 1 UL/INOCULADOR AZUL (BOLSA 10 UND) MANGO,8.0,1,3.8e-05,0.997846,C
6,MATERIAL MEDICO papel tornasol,8.0,1,3.8e-05,0.997884,C
5007,TAPA DISPENSADORA BLANCO B28MM negrro,8.0,1,3.8e-05,0.997922,C
5462,BARRA AGITADORA MAGNETICA C200 20*7MM (AGITADOR MAGNETICO) PEQUEÑA,8.0,1,3.8e-05,0.99796,C
5290,ALCOHOL PADS ALCOHOL 98 1L,8.0,1,3.8e-05,0.997998,C
5155,FRASCO VIDRIO AMBAR 20ML C/TAPA Y TAPON B18,7.6,3,3.6e-05,0.998034,C
5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20 ambar,7.5,1,3.5e-05,0.998069,C
5216,FRASCO PET TRANSPARENTE 60ML C/TAPA Y TAPON N28,7.5,2,3.5e-05,0.998104,C
5297,PET COLORES CILINDRICO 120ML TAPA PRESS N20 CELESTES CON TAPA BLANCA,7.5,1,3.5e-05,0.998139,C
5344,TAPA FLIT TOP B28,7.5,2,3.5e-05,0.998174,C
5563,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28 TAPA SPRAY,7.5,1,3.5e-05,0.998209,C
5333,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON con tapa gatillo,7.0,1,3.3e-05,0.998242,C
5568,CEPILLO DE LIMPIEZA PARA PROBETA DE 500ML,7.0,1,3.3e-05,0.998275,C
5172,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C/TAPA Y TAPON N28 tapa spray,7.0,1,3.3e-05,0.998308,C
6,MATERIAL MEDICO JERINGA DE 3,7.0,1,3.3e-05,0.998341,C
5248,FRASCO VIDRIO TRANSPARENTE 100ML C/TAPA Y TAPON B18 TAPA SPRAY,7.0,1,3.3e-05,0.998374,C
5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON 1 negro 1 blanco o gris,7.0,1,3.3e-05,0.998407,C
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA CON TAPA SPRAY,7.0,1,3.3e-05,0.99844,C
5164,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA Y TAPON N28 tapa gatillo,7.0,1,3.3e-05,0.998473,C
5040,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28 con tapa gatillo,7.0,1,3.3e-05,0.998506,C
5040,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28 CON TAPA MINIGATILLO,7.0,1,3.3e-05,0.998539,C
5580,POTE PROTEINA 3.3KG,6.5,1,3.1e-05,0.99857,C
5,ARTICULOS DE FERRETERIA RON DE QUEMAR 500ML,6.0,1,2.8e-05,0.998598,C
5232,BOMBA ATOMIZADORA ACANALADO 20/410 NEGRO,6.0,1,2.8e-05,0.998626,C
6,MATERIAL MEDICO alcohol 500ml,6.0,1,2.8e-05,0.998654,C
5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER) v,6.0,1,2.8e-05,0.998682,C
5064,GATILLO PULVERIZADOR 28/410 blanco,6.0,1,2.8e-05,0.99871,C
6,MATERIAL MEDICO jeringa 10ml,6.0,1,2.8e-05,0.998738,C
5149,FRASCO VIDRIO TRANSPARENTE 10ML C/TAPA Y TAPON N18,6.0,1,2.8e-05,0.998766,C
5,ARTICULOS DE FERRETERIA manguera,6.0,1,2.8e-05,0.998794,C
5483,PLACA PETRI PLASTICO 100*15MM PAQUETE 10 UNIDADES,6.0,1,2.8e-05,0.998822,C
6,MATERIAL MEDICO estiliete,6.0,1,2.8e-05,0.99885,C
5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,6.0,1,2.8e-05,0.998878,C
5132,PLUMON DELGADO INDELEBLE NEGRO,6.0,1,2.8e-05,0.998906,C
5390,FRASCO TUBULAR VIDRIO TRANSPARENTE 3ML T/BAQUELITA N13,6.0,3,2.8e-05,0.998934,C
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA CON TAPA DISPENSADOR,6.0,1,2.8e-05,0.998962,C
5067,PIPETAS PASTEUR ESTRILES 3ML BX200 5ML,6.0,1,2.8e-05,0.99899,C
5052,FRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C/TAPA Y TAPON Tapa Spray,5.5,1,2.6e-05,0.999016,C
5567,CEPILLO DE LIMPIEZA PARA PROBETA DE 250ML,5.0,1,2.4e-05,0.99904,C
6,MATERIAL MEDICO estilete,5.0,2,2.4e-05,0.999064,C
5553,FRASCO PET BLANCO 60ML C/TAPA DISPENSADOR N20,5.0,2,2.4e-05,0.999088,C
5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20 blanco,5.0,1,2.4e-05,0.999112,C
6,MATERIAL MEDICO agua destiliada,5.0,1,2.4e-05,0.999136,C
5,ARTICULOS DE FERRETERIA embalaje,5.0,1,2.4e-05,0.99916,C
5331,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA tapa dispensador,5.0,1,2.4e-05,0.999184,C
5325,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA tapa blanca y tapa negra,5.0,1,2.4e-05,0.999208,C
5222,FRASCO PET AMBAR 120ML B28 C/TAPA GATILLO con tapa atomizador,5.0,1,2.4e-05,0.999232,C
5182,STAPA ESPRAY PLASTICO BLANCO N28 C/SOBRE TAPA ALTA COLOR NEGRO,4.8,1,2.3e-05,0.999255,C
5387,FRASCO VIDRIO ROSADO 10ML C/TAPA ESPRAY N18,4.6,2,2.2e-05,0.999277,C
5586,ENVASE PEAD BLANCO CILINDRO 350ML tapa minigatillop,4.5,1,2.1e-05,0.999298,C
5037,FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28 gatillo,4.5,1,2.1e-05,0.999319,C
5218,FRASCO PET TRANSPARENTE ALTO 120ML C/TAPA Y TAPON N28,4.5,1,2.1e-05,0.99934,C
5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR tapa press,4.0,1,1.9e-05,0.999359,C
5331,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA dispensar,4.0,1,1.9e-05,0.999378,C
5163,FRASCO VIDRIO AMBAR 120ML TAPA Y TAPON N28 tapa spray,4.0,1,1.9e-05,0.999397,C
5171,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA Y TAPON N28 con tapa dispensador,4.0,1,1.9e-05,0.999416,C
6,MATERIAL MEDICO mascarilla,4.0,1,1.9e-05,0.999435,C
5063,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA negro TAPA DISPENSADOR,4.0,1,1.9e-05,0.999454,C
5333,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON tapa y tapon,4.0,1,1.9e-05,0.999473,C
5613,SOLO TRIGGER MINI GATILLO BLANCO B24,3.6,1,1.7e-05,0.99949,C
5536,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO. TAPA SPRAY,3.6,1,1.7e-05,0.999507,C
5031,PASTILLERO PLASTICO NEGRO 90GR CON TAPA,3.5,2,1.7e-05,0.999524,C
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA tapa triigger blanco,3.5,1,1.7e-05,0.999541,C
5222,FRASCO PET AMBAR 120ML B28 C/TAPA GATILLO CON TAPA DISPENSAR,3.5,1,1.7e-05,0.999558,C
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA +trigger,3.5,1,1.7e-05,0.999575,C
5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,3.5,1,1.7e-05,0.999592,C
5558,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,3.5,1,1.7e-05,0.999609,C
5101,POTE VIDRIO AMBAR IMPORTADO 250GR B45 C/TAPA 300G,3.5,1,1.7e-05,0.999626,C
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA atomiazdor,3.5,1,1.7e-05,0.999643,C
5586,ENVASE PEAD BLANCO CILINDRO 350ML COLOR AZUL,3.5,1,1.7e-05,0.99966,C
5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON AZUL,3.0,1,1.4e-05,0.999674,C
5523,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO SOLO PIPETA Y CHUPON,3.0,1,1.4e-05,0.999688,C
5103,TUBO DE ENSAYO DE VIDRIO 12*75MM (PAQ 250UND) plastico,3.0,1,1.4e-05,0.999702,C
5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON con tapa spray,3.0,1,1.4e-05,0.999716,C
5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,3.0,1,1.4e-05,0.99973,C
5064,GATILLO PULVERIZADOR 28/410 negro,3.0,1,1.4e-05,0.999744,C
5222,FRASCO PET AMBAR 120ML B28 C/TAPA GATILLO trigger blan,3.0,1,1.4e-05,0.999758,C
5160,FRASCO VIDRIO AMBAR PASTILLERO 30ML C/TAPA Y TAPON B28 con tapa dispensador,3.0,1,1.4e-05,0.999772,C
5172,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C/TAPA Y TAPON N28 con tapa spray,3.0,1,1.4e-05,0.999786,C
5537,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO. TAPA DISPENSADOR,2.7,1,1.3e-05,0.999799,C
5453,FRASCO BULLET 120ML C/TAPA ATOMIZADOR con tapa press,2.5,1,1.2e-05,0.999811,C
6,MATERIAL MEDICO mandil,2.5,1,1.2e-05,0.999823,C
5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON tapa dorada,2.5,1,1.2e-05,0.999835,C
5146,FRASCO VIDRIO VERDE 30ML C/TAPA Y TAPON B18,2.0,1,9e-06,0.999844,C
5098,PROBADOR PLASTICO NATURAL FORMA BAJA 5ML CON TAPA ESPRAY 10 ml lapicero,2.0,1,9e-06,0.999853,C
5039,FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28 TAPA DISPENSADOR,2.0,1,9e-06,0.999862,C
5038,FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28 tapa spray,2.0,1,9e-06,0.999871,C
5151,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,2.0,1,9e-06,0.99988,C
6,MATERIAL MEDICO ligadura,2.0,1,9e-06,0.999889,C
5233,BOMBA ATOMIZADORA ACANALADO 20/410 CELESTE,2.0,1,9e-06,0.999898,C
5277,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL DOBLE,2.0,1,9e-06,0.999907,C
5334,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA con tapa,2.0,1,9e-06,0.999916,C
5338,TAPA CHUPON BLANCO B28 CHUPON GOTERO BLANCO,2.0,1,9e-06,0.999925,C
5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON TAPA DORADA,2.0,1,9e-06,0.999934,C
5238,BOMBA ATOMIZADORA ACANALADO N28 410 CELESTE,2.0,1,9e-06,0.999943,C
5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR TAPA FLITOP,2.0,1,9e-06,0.999952,C
5148,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,1.5,1,7e-06,0.999959,C
5334,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA con tapon,1.5,1,7e-06,0.999966,C
5285,SOLO MINI TRIGGER BLANCO B28 2 gatillo,1.5,1,7e-06,0.999973,C
5598,TAPA PRESS N°24,1.5,1,7e-06,0.99998,C
5241,VIAL VIDRIO TRANSPARENTE 30ML B20,1.5,1,7e-06,0.999987,C
5524,TAPA PRESS N20 N24,1.2,1,6e-06,0.999993,C
5591,BOLSAS ZIPLOC 10*15* (BLS100),1.0,1,5e-06,0.999998,C
6,MATERIAL MEDICO agujas,0.6,1,3e-06,1.000001,C
5213,FRASCO PET TRANSPARENTE ESPUMERO 200ML C/ TAPA Cortesia,0.02,1,0.0,1.000001,C
