product_id,product_name,best_supplier,reference_unit_cost,effective_unit_cost,bellman_ford_distance,savings_per_unit,savings_pct,capacity_units,supplier_capacity,purchase_lines,last_purchase,has_negative_edge
5243,VIAL VIDRIO TRANSPARENTE 100ML B20,ENVIPLAST E.I.R.L.,0.9,0.9,0.0,0.0,0.0,30.0,2050.0,1,2025-06-10,False
5245,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA BAQUELITA N24 Y LAINA SILICONA,ENVIPLAST E.I.R.L.,1.1,1.1,0.0,0.0,0.0,1000.0,2050.0,5,2026-03-26,False
5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.0,1.0,0.0,0.0,0.0,500.0,2050.0,6,2026-04-29,False
5247,FRASCO VIDRIO TRANSPARENTE 30ML C/TAPA Y TAPON N18,ENVIPLAST E.I.R.L.,0.8,0.8,0.0,0.0,0.0,26.0,2050.0,1,2025-06-09,False
5248,FRASCO VIDRIO TRANSPARENTE 100ML C/TAPA Y TAPON B18,COMERCIAL FERRETERA SARASARA S.A.C.,1.1,1.1,0.0,0.0,0.0,200.0,4424.0,3,2025-12-15,False
5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,ENVIPLAST E.I.R.L.,1.6,1.6,0.0,0.0,0.0,35.0,2050.0,1,2025-06-20,False
5253,FRASCO PET 1LT TRANSPARENTE C/SPRAY PISTOLA N28,ENVIPLAST E.I.R.L.,1.8,1.8,0.0,0.0,0.0,50.0,2050.0,1,2025-06-20,False
5254,POTE ACRILICO 5GR C/TAPA ROSCA,ENVIPLAST E.I.R.L.,0.9,0.9,0.0,0.0,0.0,200.0,2050.0,6,2025-09-04,False
5255,VASELINERO 7GR,ENVIPLAST E.I.R.L.,0.2,0.2,0.0,0.0,0.0,200.0,2050.0,8,2025-08-29,False
5256,TALQUERA PLASTICO 140GR C/TAPA Y REJILLA,ENVIPLAST E.I.R.L.,2.8,2.8,0.0,0.0,0.0,50.0,2050.0,4,2026-04-17,False
5257,POTE PET TRANSPARENTE 250GR C/TAPA ROSCA,ENVIPLAST E.I.R.L.,2.2,2.2,0.0,0.0,0.0,386.0,2050.0,2,2026-04-29,False
5258,PIPETAS PASTEUR ESTRILES 5ML (BLS100),CORPORACION PROMELAB E.I.R.L.,0.1,0.1,0.0,0.0,0.0,100.0,1250.0,1,2026-03-03,False
5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.3,1.3,0.0,0.0,0.0,50.0,2050.0,1,2025-06-23,False
5261,GOTER PLASTICO BLANCO 5ML C/TAPA Y TAPON N15,ENVIPLAST E.I.R.L.,0.3,0.3,0.0,0.0,0.0,100.0,2050.0,1,2025-06-23,False
5262,GOTERO PLASTICO BLANCO 10ML C/TAPA Y TAPON N15,ENVIPLAST E.I.R.L.,0.3,0.3,0.0,0.0,0.0,200.0,2050.0,3,2026-04-29,False
5263,GOTERO PLASTICO BLANCO 7ML C/TAPA Y TAPON N15,ENVIPLAST E.I.R.L.,0.3,0.3,0.0,0.0,0.0,100.0,2050.0,1,2025-06-23,False
5267,ABRAZADERA PARA MATRAZ,CORPORACION PROMELAB E.I.R.L.,15.0,15.0,0.0,0.0,0.0,1.0,1250.0,1,2025-06-20,False
5268,DESECADOR 300MM,CORPORACION PROMELAB E.I.R.L.,320.0,320.0,0.0,0.0,0.0,1.0,1250.0,1,2025-06-10,False
5272,PROBADOR PLASTICO 10ML ESPRAY COLORES,ENVIPLAST E.I.R.L.,1.3,1.3,0.0,0.0,0.0,50.0,2050.0,2,2025-08-23,False
5273,GOTERO VIDRIO PAVONADO 10ML B18 TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.2,1.2,0.0,0.0,0.0,30.0,2050.0,1,2025-06-25,False
5274,GOTERO VIDRIO PAVONADO 30ML B18 TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.5,1.5,0.0,0.0,0.0,50.0,2050.0,2,2026-02-28,False
5278,POTE PASTILLERO PLASTICO BLANCO 19GR C/TAPA B/20,ENVIPLAST E.I.R.L.,0.35,0.35,0.0,0.0,0.0,26.0,2050.0,1,2025-06-27,False
5280,POTE PASTILLERO PLASTICO BLANCO 10GR C/TAPA B/20,ENVIPLAST E.I.R.L.,0.31,0.31,0.0,0.0,0.0,26.0,2050.0,1,2025-06-27,False
5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,0.9,0.9,0.0,0.0,0.0,100.0,4424.0,4,2026-02-03,False
5282,FRASCO GOTERO INTERNO VIDRIO AMBAR B/18 5ML TAPA S.,COMERCIAL FERRETERA SARASARA S.A.C.,0.7,0.7,0.0,0.0,0.0,90.0,4424.0,2,2026-02-23,False
5283,FRASCO GOTERO INTERNO VIDRIO AMBAR 10ML B/18 C/TAPA P.,ENVIPLAST E.I.R.L.,0.9,0.9,0.0,0.0,0.0,26.0,2050.0,1,2025-06-27,False
5286,FRASCO PET TRANSPARENTE 250ML C/TAPA SPRAY MINI PISTOLA N24,ENVIPLAST E.I.R.L.,2.3,2.3,0.0,0.0,0.0,50.0,2050.0,1,2025-06-30,False
5287,POTE PLASTICO BLANCO TIPO FROTACION 50GR C/TAPA,ENVIPLAST E.I.R.L.,0.4,0.4,0.0,0.0,0.0,50.0,2050.0,3,2026-03-31,False
5288,POTE PLASTICO BLANCO TIPO FROTACION 100GR C/TAPA,ENVIPLAST E.I.R.L.,0.65,0.65,0.0,0.0,0.0,50.0,2050.0,4,2025-08-21,False
5289,TAPON PLASTICO IMPORTADO N28,ENVIPLAST E.I.R.L.,0.08,0.08,0.0,0.0,0.0,100.0,2050.0,1,2025-06-30,False
5291,FRASCO ROLL-ON VIDRIO TRANSPARENTE 3ML C/TAPA Y TAPON,ENVIPLAST E.I.R.L.,0.9,0.9,0.0,0.0,0.0,200.0,2050.0,2,2025-07-21,False
5292,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON,ENVIPLAST E.I.R.L.,0.9,0.9,0.0,0.0,0.0,50.0,2050.0,1,2025-07-01,False
5293,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18,ENVIPLAST E.I.R.L.,2.6,2.6,0.0,0.0,0.0,100.0,2050.0,2,2025-07-21,False
5294,LIPSTICK/BALSAMO LABIAL 5ML,ENVIPLAST E.I.R.L.,1.5,1.5,0.0,0.0,0.0,100.0,2050.0,3,2025-08-20,False
5295,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24,COMERCIAL FERRETERA SARASARA S.A.C.,1.5,1.5,0.0,0.0,0.0,50.0,4424.0,1,2026-01-14,False
5296,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E.I.R.L.,2.1,2.1,0.0,0.0,0.0,100.0,2050.0,6,2026-03-13,False
5297,PET COLORES CILINDRICO 120ML TAPA PRESS N20,ENVIPLAST E.I.R.L.,1.1,1.1,0.0,0.0,0.0,100.0,2050.0,2,2026-04-16,False
5298,PROBETA VIDRIO TRANSPARENTE 500ML,MATRAZ PERU E.I.R.L.,27.97,27.97,0.0,0.0,0.0,2.0,1697.0,1,2025-08-13,False
5299,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.6,1.6,0.0,0.0,0.0,40.0,2050.0,2,2025-07-07,False
5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.3,1.3,0.0,0.0,0.0,40.0,2050.0,2,2025-07-07,False
5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,CORPORACION PROMELAB E.I.R.L.,6.0,6.0,0.0,0.0,0.0,20.0,1250.0,4,2025-10-25,False
5303,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u),CORPORACION PROMELAB E.I.R.L.,0.12,0.12,0.0,0.0,0.0,250.0,1250.0,1,2025-07-08,False
5304,TAPON BUTILO ROJO N13,ENVIPLAST E.I.R.L.,0.2,0.2,0.0,0.0,0.0,100.0,2050.0,1,2025-07-08,False
5305,PROBADOR PLASTICO 12ML ESPRAY COLORES,ENVIPLAST E.I.R.L.,1.5,1.5,0.0,0.0,0.0,50.0,2050.0,3,2025-08-22,False
5306,AZUL METILENO 500ML,REPRESENTACIONES MARCOS SOCIEDAD ANONIMA CERRADA,35.0,35.0,0.0,0.0,0.0,1.0,1.0,1,2025-07-09,False
5307,LUGOL PARASITOLOGICO MRCS,CORPORACION PROMELAB E.I.R.L.,50.0,50.0,0.0,0.0,0.0,1.0,1250.0,2,2025-07-10,False
5309,GRADILLA 7*3 21T CONICO 50MM,CORPORACION PROMELAB E.I.R.L.,10.0,10.0,0.0,0.0,0.0,23.0,1250.0,5,2025-12-13,False
5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,ENVIPLAST E.I.R.L.,1.8,1.8,0.0,0.0,0.0,25.0,2050.0,1,2025-08-28,False
5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,ENVIPLAST E.I.R.L.,1.3,1.3,0.0,0.0,0.0,100.0,2050.0,3,2025-07-24,False
5314,POTE PET TRANSPARENTE 1KG C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,3.3,3.3,0.0,0.0,0.0,100.0,4424.0,1,2026-01-01,False
5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.8,1.8,0.0,0.0,0.0,50.0,4424.0,1,2026-02-23,False
5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,ENVIPLAST E.I.R.L.,1.2,1.2,0.0,0.0,0.0,120.0,2050.0,7,2026-03-18,False
5317,FRASCO PARA GEL 30ML DE CARTERA,ENVIPLAST E.I.R.L.,0.8,0.8,0.0,0.0,0.0,100.0,2050.0,3,2025-08-23,False
5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,ENVIPLAST E.I.R.L.,0.9,0.9,0.0,0.0,0.0,27.0,2050.0,1,2025-07-11,False
5319,CRIOBOX PARA 50CRIOVIALES,CORPORACION PROMELAB E.I.R.L.,7.0,7.0,0.0,0.0,0.0,1.0,1250.0,2,2025-07-12,False
5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,ENVIPLAST E.I.R.L.,1.7,1.7,0.0,0.0,0.0,50.0,2050.0,2,2025-07-14,False
5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,ENVIPLAST E.I.R.L.,3.2,3.2,0.0,0.0,0.0,50.0,2050.0,1,2025-07-14,False
5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,ENVIPLAST E.I.R.L.,0.12,0.12,0.0,0.0,0.0,200.0,2050.0,2,2026-04-15,False
5325,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA,ENVIPLAST E.I.R.L.,1.5,1.5,0.0,0.0,0.0,50.0,2050.0,1,2025-07-12,False
5326,CORCHO BAJO N4,ENVIPLAST E.I.R.L.,0.4,0.4,0.0,0.0,0.0,400.0,2050.0,3,2025-08-28,False
5327,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.,ENVIPLAST E.I.R.L.,1.2,1.2,0.0,0.0,0.0,25.0,2050.0,1,2025-07-15,False
5328,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,COMERCIAL FERRETERA SARASARA S.A.C.,2.0,2.0,0.0,0.0,0.0,50.0,4424.0,1,2025-12-15,False
5329,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18,ENVIPLAST E.I.R.L.,1.1,1.1,0.0,0.0,0.0,50.0,2050.0,2,2026-02-28,False
5331,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,0.3,0.3,0.0,0.0,0.0,1000.0,6084.0,1,2025-07-25,False
5333,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON,INVERSIONES AGO S.A.C.,0.32,0.32,0.0,0.0,0.0,1000.0,6084.0,3,2025-08-11,False
5334,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,0.4,0.4,0.0,0.0,0.0,698.0,6084.0,2,2026-03-17,False
5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,ENVIPLAST E.I.R.L.,2.5,2.5,0.0,0.0,0.0,50.0,2050.0,4,2025-09-06,False
5346,PHMETRO COMBO SUELOS 4 EN 1 (PH-HUMEDAD-TEMP-LUZ SOLAR) TPH01803,MATRAZ PERU E.I.R.L.,24.0,24.0,0.0,0.0,0.0,12.0,1697.0,1,2025-08-08,False
5349,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,CORPORACION PROMELAB E.I.R.L.,15.0,15.0,0.0,0.0,0.0,2.0,1250.0,1,2025-08-09,False
5363,FRASCO CUADRADRO 387ML C/TAPA 63,ENVASES DEL PERU WILDOR EIRL,1.642113,1.642113,0.0,0.0,0.0,35.0,823.0,1,2025-08-11,False
5364,FRASCO BARRIL 720ML C/TAPA 82,ENVASES DEL PERU WILDOR EIRL,2.182953,2.182953,0.0,0.0,0.0,20.0,823.0,1,2025-08-11,False
5377,FRASCO VIDRIO AMBAR 50ML B18 TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.6,1.6,0.0,0.0,0.0,27.0,2050.0,1,2025-08-18,False
5378,FRASCO VIDRIO AMBAR 15ML B18 TAPA ESPRAY,COMERCIAL FERRETERA SARASARA S.A.C.,1.3,1.3,0.0,0.0,0.0,100.0,4424.0,2,2026-02-23,False
5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.4,1.4,0.0,0.0,0.0,30.0,4424.0,1,2025-11-25,False
5381,FRASCO VIDRIO AZUL 50ML B/18 TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.6,1.6,0.0,0.0,0.0,30.0,2050.0,1,2025-08-19,False
5384,VASO DE VIDRIO BORO GRADUADO 10ML,MATRAZ PERU E.I.R.L.,1.4,1.4,0.0,0.0,0.0,40.0,1697.0,1,2025-09-05,False
5387,FRASCO VIDRIO ROSADO 10ML C/TAPA ESPRAY N18,ENVIPLAST E.I.R.L.,1.3,1.3,0.0,0.0,0.0,30.0,2050.0,1,2025-08-23,False
5388,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,COMERCIAL FERRETERA SARASARA S.A.C.,1.5,1.5,0.0,0.0,0.0,100.0,4424.0,1,2026-01-13,False
5389,PROBADOR VIDRIO 1ML TAPON PLUMILLA,ENVIPLAST E.I.R.L.,0.25,0.25,0.0,0.0,0.0,100.0,2050.0,2,2026-04-10,False
5390,FRASCO TUBULAR VIDRIO TRANSPARENTE 3ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,0.7,0.7,0.0,0.0,0.0,25.0,2050.0,1,2025-08-23,False
5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,0.7,0.7,0.0,0.0,0.0,100.0,2050.0,2,2026-03-25,False
5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,0.7,0.7,0.0,0.0,0.0,25.0,2050.0,1,2025-08-23,False
5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,ENVIPLAST E.I.R.L.,1.0,1.0,0.0,0.0,0.0,105.0,2050.0,2,2026-03-04,False
5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,ENVIPLAST E.I.R.L.,1.0,1.0,0.0,0.0,0.0,25.0,2050.0,1,2025-08-23,False
5395,GOTERO PET TRANSPARENTE 20ML N18,ENVIPLAST E.I.R.L.,1.1,1.1,0.0,0.0,0.0,25.0,2050.0,1,2025-08-23,False
5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,ENVIPLAST E.I.R.L.,1.1,1.1,0.0,0.0,0.0,25.0,2050.0,1,2025-08-23,False
5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.4,1.4,0.0,0.0,0.0,25.0,2050.0,1,2025-08-25,False
5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.5,1.5,0.0,0.0,0.0,30.0,2050.0,1,2025-08-25,False
5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.4,1.4,0.0,0.0,0.0,800.0,4424.0,3,2026-02-13,False
5403,MATRAZ ERLENMEYER DE VIDRIO 1L,MATRAZ PERU E.I.R.L.,17.34,17.34,0.0,0.0,0.0,4.0,1697.0,2,2025-11-03,False
5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,MATRAZ PERU E.I.R.L.,4.06,4.06,0.0,0.0,0.0,16.0,1697.0,1,2025-08-13,False
5405,CALIBRADOR VERNIER DIGITAL - TECAI - 93 / PRECISSO,MATRAZ PERU E.I.R.L.,19.5,19.5,0.0,0.0,0.0,12.0,1697.0,1,2025-08-14,False
5407,MICROPIPETA BOECO RANGO VARIABLE 100-1000UL,CORPORACION PROMELAB E.I.R.L.,90.0,90.0,0.0,0.0,0.0,1.0,1250.0,1,2025-10-15,False
5410,BARRA AGITADORA MAGNETICA C400 40*8 MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,12.0,12.0,0.0,0.0,0.0,4.0,1250.0,1,2025-08-27,False
5412,PROBETA VIDRIO GRADUADA 1L,MATRAZ PERU E.I.R.L.,32.7,32.7,0.0,0.0,0.0,12.0,1697.0,1,2025-11-29,False
5414,PET JABONERA 37GR 400ML C/TAPA DISPENSADOR B28,INVERSIONES AGO S.A.C.,0.58,0.58,0.0,0.0,0.0,200.0,6084.0,1,2025-08-12,False
5416,TERMOMETRO DIGITAL -50 +300 CON ESPIGA DE 15CM - TP300 - PRECISSO,MATRAZ PERU E.I.R.L.,8.6,8.6,0.0,0.0,0.0,6.0,1697.0,1,2025-08-12,False
5417,ESPATULA ASA DRIGALSKI DE VIDRIO,IMPORTADORA ANDINA E.I.R.L,5.712,5.712,0.0,0.0,0.0,20.0,66.0,1,2025-09-02,False
5418,FRASCO PERFUME 100ML C/TAPA CHUPON DORADO IMPORTADO,ENVIPLAST E.I.R.L.,3.3,3.3,0.0,0.0,0.0,1.0,2050.0,1,2025-09-06,False
5419,GOTERO PLASTICO BLANCO 30ML C/TAPA Y TAPON N15,ENVIPLAST E.I.R.L.,0.3,0.3,0.0,0.0,0.0,200.0,2050.0,2,2026-02-24,False
5420,FRASCO PARA RIMEL 4ML C/TAPA (12CM - 1.5CM) INYEC.,COMERCIAL FERRETERA SARASARA S.A.C.,2.3,2.3,0.0,0.0,0.0,250.0,4424.0,1,2026-01-14,False
5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.0,1.0,0.0,0.0,0.0,27.0,2050.0,1,2025-09-02,False
5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.3,1.3,0.0,0.0,0.0,27.0,2050.0,1,2025-09-02,False
5425,POTE CREMERO DOBLE FONDO C/ CINTILLO PLATEADO 100GR C/TAPA Y LAINA,MULTIGLASS & PLASTIC E.I.R.L.,3.3,3.3,0.0,0.0,0.0,25.0,2350.0,1,2026-04-06,False
5429,GALON DE ALCOHOL ISOPROPILICO,INVERSIONES AGO S.A.C.,114.0,114.0,0.0,0.0,0.0,1.0,6084.0,1,2025-09-11,False
5430,PRECINTO TERMOENCOGIBLE 166MM *500UND,ENVASES DEL PERU WILDOR EIRL,38.2,38.2,0.0,0.0,0.0,1.0,823.0,1,2025-09-12,False
5431,PRECINTO TERMOENCOGIBLE 138MM * 1000UND,ENVASES DEL PERU WILDOR EIRL,61.0,61.0,0.0,0.0,0.0,1.0,823.0,1,2025-09-12,False
5432,PRECINTO TERMOENCOGIBLE 128MM *1000UND,ENVASES DEL PERU WILDOR EIRL,61.0,61.0,0.0,0.0,0.0,1.0,823.0,1,2025-09-12,False
5433,PRECINTO TERMOENCOGIBLE 116MM*500 UND,ENVASES DEL PERU WILDOR EIRL,25.1,25.1,0.0,0.0,0.0,2.0,823.0,1,2025-09-12,False
5434,PRECINTO TERMOENCOGIBLE 97MM*1000UND,ENVASES DEL PERU WILDOR EIRL,43.1,43.1,0.0,0.0,0.0,2.0,823.0,1,2025-09-12,False
5435,PRECINTO TERMOENCOGIBLE N38*1000UND,ENVASES DEL PERU WILDOR EIRL,32.0,32.0,0.0,0.0,0.0,2.0,823.0,1,2025-09-12,False
5436,PAPEL LENTE 105,CORPORACION PROMELAB E.I.R.L.,6.0,6.0,0.0,0.0,0.0,1.0,1250.0,1,2025-09-24,False
5437,TUBO CONICO C/TAPA ROSCA NO ESTERIL DE 10ML (BLS*100UND),CORPORACION PROMELAB E.I.R.L.,0.25,0.25,0.0,0.0,0.0,100.0,1250.0,2,2025-11-20,False
5439,GRADILLA DE PLASTICO 60 TUBOS  DE 10 Y/O 15ML,CORPORACION PROMELAB E.I.R.L.,9.0,9.0,0.0,0.0,0.0,2.0,1250.0,1,2025-09-22,False
5441,TAPA PLASTICA GASEOSA BLANCO,INVERSIONES AGO S.A.C.,0.06,0.06,0.0,0.0,0.0,1000.0,6084.0,1,2025-09-11,False
5442,CRISOL 30ML,CORPORACION PROMELAB E.I.R.L.,4.0,4.0,0.0,0.0,0.0,2.0,1250.0,2,2025-09-23,False
5443,ASA SIEMBRA 10UL/INOCULADOR CELESTE (BLS*10UND),CORPORACION PROMELAB E.I.R.L.,1.6,1.6,0.0,0.0,0.0,3.0,1250.0,1,2025-09-16,False
5444,TUBO DE PLASTICO 13*100MM BLS*300UND,CRISTOFER IMPORT EIRL,0.1333,0.1333,0.0,0.0,0.0,300.0,300.0,1,2025-09-23,False
5447,PUNTERA DE 200UL AMARILLA (BLS *1000UND),CORPORACION PROMELAB E.I.R.L.,5.0,5.0,0.0,0.0,0.0,1.0,1250.0,1,2025-09-26,False
5449,FRASCO VIDRIO TRANSPARENTE ALIMENTO 250ML T/63,ENVASES DEL PERU WILDOR EIRL,1.55832,1.55832,0.0,0.0,0.0,108.0,823.0,1,2025-09-26,False
